text,leto,mesec,rojstvo,stranka,spol,sent
"hvala lepa za besedo. lep pozdrav! pred časom smo se že veliko pogovarjali o novem zaporu, moškem zaporu v ljubljani v dobrunjah, in pa tudi o spremembi oziroma dograditvi novega ženskega zapora na igu. zanima me, kje so stvari. kolikor vem, je bil prostorski plan s strani mestne občine ljubljana potrjen. zanima me kako potekajo dela oziroma kakšni so postopki, katere stvari, vezane na gradnjo novega moškega zapora v ljubljani, so še pred nami? rečeno je bilo tudi, da bomo morda šli celo v javno zasebno partnerstvo. ker na spletu beremo različne stvari, me zanima ali še drži, da bomo šli v javno zasebno partnerstvo, ali se je medtem kaj spremenilo? predvsem pa me zanima ali je ocena, da bo nov moški zapor zgrajen do leta , realna? kaj se dogaja na igu oziroma kako načrtujete izgradnjo ženskega zapora? predvidevam, da po tem, ko bo zgrajen moški zapor v ljubljani, in se pač tudi odprti oddelek, ki je ta trenutek na igu, verjetno prenaša v ljubljanski del. hvala.",2020,01,1973,SDS,F,neutral
"hvala lepa. gospa ministrica, izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala, podpredsednica. spoštovana poslanka, hvala za vprašanje. kot ste sami že povedali, smo v tem času velikokrat že govorili o teh dveh projektih. stanje je danes tako, da so bila izhodišča, kot smo rekli, postavljena v letu . rešitve smo dobili na javnih arhitekturno krajinskih natečajih v . v smo začeli z umeščanjem objektov v prostor in s pripravo dokumentacije. kar se tiče ženskega zapora, kar vi najboljše veste, je bil na občinskem svetu sprejet prostorski akt že poleti in dokončno potrjena ta lokacija, kar se tiče pa ljubljane, je bil pa občinski podrobni prostorski načrt, ki rešuje problematiko umeščanja v dobrunjah, sprejet na mestnem svetu mestne občine ljubljana konec novembra . tako da so postopki umeščanja obeh zaporov končani in tukaj tudi zahvala obema lokalnima skupnostma za sodelovanje. kar se tiče iga. trenutno za ženski zapor pridobivamo gradbeno dovoljenje, vloga je bila na upravno enoto že oddana in je v postopku dopolnjevanja. prav tako je v teku javno naročilo za arheološke raziskave v skladu z zahtevami zavoda za varstvo kulturne dediščine, ki bodo zaključene v jeseni . in če bo vse potekalo po planu, odvisno seveda tudi od arheoloških raziskav, bi bil začetek gradnje ženskega zapora v . kot ste povedali tudi glede javno zasebnega partnerstva, veste, da zakonodaja zahteva, da moramo pri vsakem večjem projektu narediti tudi preizkus možnosti javno zasebnega partnerstva. v teh postopkih zaenkrat nimamo nobene povratne informacije, da bi bil kakršenkoli interes s strani zasebnih vlagateljev. kar se tiče ljubljane. izdelana je dokumentacija za gradbeno dovoljenje in je v fazi pridobivanja mnenj, skladno z gradbeno zakonodajo. glede na zahtevno lokacijo pa tudi velikost projekta je v izdelavi presoja vplivov na okolje, ki bo sestavni del. v skladu s terminskim planom bomo vlogo za gradbeno dovoljenje vložili poleti . začetek gradnje načrtujemo v drugi polovici , seveda zopet pod postavko, da se ne bi na terenu karkoli ugotovilo, ko bomo začeli z izkopavanjem. kot sem že večkrat povedala tudi na seji odbora za pravosodje, vseskozi smo iskali rešitve, tudi v razgovoru z lokalnimi skupnostmi in tudi na podlagi zahtev strokovne javnosti, tako tuje kot domače, kar se tiče tega, kako morajo biti zgrajeni zapori, pa seveda na drugi strani tudi optimizacije, tako da smo ocenjeno vrednost projekta na igu znižali za skoraj , v dobrunjah pa več kot . zavedamo se pa, da bodo končne finančne posledice odvisne tudi od tega, kakšen bo rezultat na javnem razpisu. ampak kot je rečeno, zaenkrat še vse poteka v skladu s terminskimi plani, tako da bi republika slovenija v letu imela rešeno problematiko neustreznosti obeh zaporov.",2020,01,1969,,F,neutral
"hvala lepa. gospa poslanka, imate zahtevo za dopolnitev odgovora. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala za povedano. če prav razumem, za ig se že pridobiva gradbeno dovoljenje, medtem ko za ljubljano še ne, šele pripravljate dokumentacijo, da boste vložili. zanima me kaj se načrtuje s tistimi objekti, ki so na igu spodaj, se pravi odprti oddelek? ali boste to koristili naprej, ali se bo tam kaj dogajalo ali gre to potem v nov zapor v ljubljani? to so pač prometni prekrški in te manjše zadeve. na koncu koncev tudi ne vem, če je najbolj optimalno, ljudje gredo vsak dan v službo, potem pa gredo prespat na ig. mislim, to je smo tudi ena dobra država, da nudimo hotel potem za tiste ljudi. vprašanje, ali ima tak zapor v resnici smisel. sprašujem se, ali v zvezi s tem načrtujete kakšne spremembe ali bo ostalo tako, kot je.",2020,01,1973,SDS,F,neutral
"hvala lepa. gospa ministrica, izvolite.",2020,01,1986,LMŠ,F,neutral
"verjetno vam je znana prostorska problematika vseh zavodov za prestajanje kazni zapora v sloveniji, tako da trenutno iščemo različne variante ob premeščanju zapornikov, predvsem imamo največjo problematiko v kopru, kjer ne dobimo zadostnega števila pravosodnih policistov. v sklopu tega bo še kar nekaj let, predvsem do izgradnje obeh zaporov, potrebno iskati različne rešitve tako, da bo na eni strani poskrbljeno za varnost pa da bomo imeli tudi ustrezne kapacitete za nameščanje zapornikov. predvsem je problem pripor. tako da se sedaj nekako po dogovoru vsi zavodi dogovarjajo in tudi prestavljamo zaprte osebe po sloveniji. tako da bo kar nekaj časa aktualno še vse, ampak kar se tiče samega iga, vse obstoječe prostore bo zavod za reševanje kazenskih sankcij koristil tudi v prihodnje. se pravi, ko bomo dogradili en del, to vam je bilo tako ali tako predstavljeno tudi na seji vašega občinskega sveta, se bo potem prestavilo. mogoče en del, kar sem želela vnaprej tudi s pobudami, ki so prišle iz vaše občine, da bi se dogovorili, da bi lahko bil del gradu tako ali drugače po posebnem režimu dostopen tudi javnosti. tukaj bomo še iskali različne rešitve, ampak kaj vse bo, končne vsebine tega pa, dokler zapor ne bo dograjen, še ne znam napovedati.",2020,01,1969,,F,neutral
"hvala, gospa ministrica. gospa poslanka, imate postopkovni predlog. izvolite.",2020,01,1986,LMŠ,F,neutral
"predlagam, da skladno s poslovnikom opravimo razpravo o tem, ker se mogoče tudi skozi razpravo da najti kakšne rešitve v smislu mogoče bolj optimalnega reševanja problemov. jaz razumem, da je prostorov premalo in tako, ne razumem pa ali pa manj razumem to, da ohranjamo zapor v gradu, ki bi moral biti nek kulturni spomenik. ižanska občina je od leta na seznamu unescove dediščine zaradi kolišča, ampak mi bomo imeli v gradu, v kulturnem spomeniku zapor. to je neka stvar, ki je zelo nelogična, in mislim, da bi se našle tudi boljše rešitve. predlagam, da opravimo razpravo o odgovoru ministrice.",2020,01,1973,SDS,F,neutral
"hvala lepa. o vaši pobudi bomo odločali v sredo v okviru glasovanj. nadaljujemo. gospod blaž pavlin bo postavil vprašanje ministru za izobraževanje, znanost in šport dr. jerneju pikalu. izvolite, gospod poslanec.",2020,01,1986,LMŠ,F,neutral
"hvala za besedo. spoštovani minister za izobraževanje, znanost in šport, na sveti večer je državni sekretar na vašem ministrstvu dr. jernej štromajer na omrežju twitter objavil provokacijo, s katero je vsem, ki praznujemo božič, voščil tako, da nas je označil za umazane živali. božič je v samostojni sloveniji dela prost dan. božič je za veliko večino ljudi največji družinski praznik. božič nas torej med seboj povezuje in zato si ob tem prazniku voščimo miru, veselja, blagoslova in zdravja. dr. jernej štromajer je v preteklost že dokazal, da ima velike težave z dostojnim izražanjem, je pa tokrat potrebno posebej izpostaviti, da je to storil tudi kot član vaše vladne ekipe oziroma kot predstavnik izvršilne veje oblasti. s svojo žaljivo objavo je prizadel mnoge državljane. gre za šolski primer sovražnega govora, ki ljudi diskriminira na podlagi verske pripadnosti. takšna komunikacija dr. štromajerja na sveti večer ne prispeva k povezanosti in razumevanju v naši družbi, kaj šele k strpnosti, spoštovanju in sprejemanju različnosti. spoštovani minister, v imenu vseh ljudi, ki praznujemo božič, vas zato sprašujem kako to, da državni sekretar dr. jernej štromajer še vedno uživa vaše zaupanje?",2020,01,1975,NSi,M,neutral
"hvala lepa. gospod minister, izvolite, imate besedo.",2020,01,1986,LMŠ,F,neutral
"hvala lepa. prav lep pozdrav vsem! jaz sem na to vprašanje medijem ne pa seveda tule že večkrat odgovoril, zato bom z veseljem ponovil svoje lastno stališče. prvič. kar se tiče primernosti in neprimernosti, naj bo kristalno jasno, zadeva je neprimerna. to sem drugi dan, ko je bilo to objavljeno, tudi zelo jasno in eksplicitno zapisal in je bilo objavljeno v vseh slovenskih medijih. če je lahko neka stvar v kontekstu fikcije, torej v kontekstu fiktivnega filma, zabavna, nikakor ni zabavna v realnosti, sploh pa ne za tiste, ki božič praznujejo ali praznujemo, na tak večer. torej, zadeva je absolutno neprimerna, in to je bilo tudi moje stališče vseskozi. tule jaz stališča nisem spremenil. kar pa se tiče drugih stvari, veste, je pa tako. jaz svoje sodelavce ocenjujem je res, in še enkrat poudarjam, neprimeren tvit, ampak jih ocenjujem po njihovem delu. veste, na ministrstvu je, vsaj za , do danes pa upam, da ali bomo mi ali pa bo kdorkoli drug za nami naprej ogromno izzivov, od bele knjige na področju vzgoje in izobraževanja, skratka za osnovne šole, nacionalnega programa za razvoj visokega šolstva do raziskovalne in inovacijske strategije, če se ustavim samo pri strategijah. zakonodaja, ki je narejena danes, je zakon o znanstveni in raziskovalni dejavnosti, ki je v medresorskem usklajevanju, zakon o vedenjskih in čustvenih težavah mladostnikov, zakon o vrtcih in tako naprej in tako naprej. tako da, veste, ko jaz ocenjujem, kako kdo dela, mu seveda za takšne neprimernosti, nedostojnosti in še kaj svoje tudi povem. mislim, da je bilo pet klicev tisto popoldne na to temo. tako da moje stališče je jasno, ampak obenem pa cenim delo kolega državnega sekretarja, zato ker koordinira marsikatero od delovnih skupin, zakon o raziskovalni in razvojni dejavnosti, zakon o visokem šolstvu in še kaj. na ministrstvu nam v tem smislu dela ne bo zmanjkalo. če smo pa že pri pozivih k raznim, recimo temu, prispevkom za skupnost in kako jih ne plačevati v obliki davkov, potem pa vidimo tudi kje drugje takšne pozive. hvala lepa.",2020,01,"-
",,M,neutral
"hvala lepa. gospod poslanec, imate zahtevo za dopolnitev odgovora. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala, gospod minister, za vaš odgovor, ki sem ga v bistvu pričakoval. naj še enkrat opozorim, da je dr. jernej štromajer državni sekretar na ministrstvu za šolstvo in izobraževanje. se pravi, da je drugi človek ministrstva in vaš namestnik in kot tak tudi član vlade. mnogi državljani smo razočarani nad nivojem njegovega izražanja, ki bi moral biti tudi zgled za vse ostale v tej državi. državni sekretar se je večkrat opravičil za to, kar je povedal. njegovo opravičilo lahko tudi sprejmem, vendar pa o njegovi iskrenosti lahko upravičeno dvomim, saj je take zapise že v preteklosti večkrat ponavljal, tokrat v nekoliko drugačni obliki, obliki državnega sekretarja. naj tukaj še enkrat poudarim, da je tudi važno, kdo kaj reče. opozoril bi tudi na mnenje oziroma prepričanje predsednika vlade, ki je prepričan, da je bila, tako kot ste rekli vi sami, objava državnega sekretarja na ministrstvu za šolstvo ob božiču skrajno neprimerna za visokega državnega uslužbenca, in bi po njegovem mnenju moral biti razrešen. očitno pa za vas in vašo stranko veljajo drugačna merila, zato vas ponovno sprašujem, zakaj niste ukrepali. hvala.",2020,01,1975,NSi,M,neutral
"hvala lepa. gospod minister, želite besedo? da. izvolite.",2020,01,1986,LMŠ,F,neutral
"hvala lepa še enkrat. na žalost ta politika, tako kot je bila pri aristotelu ali pri kom drugem, pač ni več visoka pesem. polno je populizmov. poglejte si twitter, polno je neprimernega, da ne rečem še česa drugega, izražanja, zavržnega do konca. populizmi so postali vsakdanja stvar. in tu se moramo vsi, ki smo tako ali drugače v tem političnem prostoru, ne samo ministri in državni sekretarji, se strinjam, seveda, ampak vsi, ki smo v državnem zboru, in sicer v slovenski politiki, vprašati, kaj s tem pravzaprav delamo svoji politični skupnosti z dovtipi, s populizmi, z neodgovornim verbalnim izražanjem in še čim. ni čudno, da se potem to prenaša na našo skupnost. in če smo pri tem, sem že prej rekel, tudi pozivanje, vsakršno pozivanje k državljanski nepokorščini v smislu plačevanja davkov je ravno tako problematično, da ne rečem česa drugega. zato ker jih vsak od nas mora, zato ker je tako prav, zato ker smo se za to demokratično odločili. in če smo se za to demokratično odločili, potem naj vsak te davke tudi plača. o tem govorimo. torej govorimo o generalno neprimernem izražanju. in res bi rad, zato ker se to zelo slabo prenaša na naše državljane, da tudi tule mi, ki smo del te politike, med sabo uporabljamo primerno govorico že prej sem označil tisto od kolega državnega sekretarja kot neprimerno in s tem napetosti, ki so med nami, ne prenašamo med ljudi in na ta način širimo sovraštvo in še kaj drugega. hvala lepa.",2020,01,"-
",,M,neutral
"hvala lepa, gospod minister. gospod pavlin, imate postopkovni predlog.",2020,01,1986,LMŠ,F,neutral
"spoštovani minister, s takim stališčem ste vsekakor prevzeli nase veliko odgovornost. vsaj zase vem, da zelo izbiram, kar rečem, in če se da, nisem žaljiv. na naslednji seji državnega zbora naj bi v stvarnopravni zakonik zapisali, da so živali čuteča bitja, državni sekretar na vašem ministrstvu pa vse, ki praznujemo božič, poimenuje umazane živali, kar je zame še za poimenovanje živali neprimerno izrazoslovje. ker z vašim odgovorom nisem zadovoljen, v skladu s poslovnikom predlagam, da državni zbor opravi razpravo o neprimernem božičnem voščilu državnega sekretarja. hvala.",2020,01,1975,NSi,M,neutral
"hvala lepa. o vašem postopkovnem predlogu bomo odločali v sredo v okviru glasovanj. naslednji bo vprašanje postavil gospod samo bevk, in sicer ministru za kulturo mag. zoranu pozniču. izvolite, gospod poslanec.",2020,01,1986,LMŠ,F,neutral
"hvala za besedo, gospa podpredsednica. spoštovani zbor! oktobra leta je bila sprejeta novela zakona o uresničevanju javnega interesa za kulturo s ciljem, da se del sredstev, namenjenih za gradnjo ali obnovo objektov v javni lasti, nameni za opremo teh objektov ali njihove okolice z umetniškimi deli. z izvajanjem tega ukrepa se bogati javne prostore z umetniškimi deli. ukrep umetniškega deleža v javnih investicijskih projektih je v javnem interesu, ki se določa v skladu s kulturnim, vzgojnim, razvojnim, turistično gospodarskim, simbolnim in identifikacijskim pomenom za državo, občine in naselja. novela zakona predvideva , odstotni delež za naložbe v likovna dela za prenove ali novogradnje v vrednosti do milijonov evrov oziroma odstotni delež za višje vrednosti. med pozitivne učinke tega ukrepa sodijo vzpostavitev aktivnejšega trga slovenskih likovnih del, stabilnejše razmere za delo in življenje likovnih ustvarjalcev, še posebej samostojnih kulturnih ustvarjalcev, večja kultiviranost javnega prostora in višja vrednost javnih objektov. spoštovani gospod minister mag. zoran poznič, zaradi navedenega vas sprašujem kako se v omenjenem delu izvaja novela zakona o uresničevanju javnega interesa za kulturo? že vnaprej najlepša hvala za vaš odgovor.",2020,01,1956,SD,M,neutral
