text,sent
kruh moramo shranjevati v suhem prostoru na sobni temperaturi ne shranjujemo ga v hladilniku ker se na nizki temperaturi zelo hitro razvijejo procesi staranja kruha tako da kruh postane suh in drobljiv kruhu lahko svežino za krajši čas povrnemo tako da ga pogrejemo v pečici vendar ga moramo takoj postreči pri temperaturi pod minus sedem stopinj celzija pa se procesi staranja ustavijo zato je zamrzovanje kruha priporočljivo kadar smo ga kupili preveč,positive
članek je bil objavljen v oglasni prilogi financ zdrava hrana,neutral
nov resničnostni šov bodo snemali na filipinih v sodelovanju s srbsko televizijo nagrada sicer še ni znana lani je znašala sto tisoč evrov,positive
v ponedeljek so na komercialni televiziji tv3 začeli z zbiranjem prijav za nov resničnostni šov survivor snemanje bo potekalo na filipinih na rajski plaži gota kjer se bo 22 tekmovalcev iz slovenije srbije in makedonije razdeljenih v dve plemeni borilo za golo preživetje in denarno nagrado zmagovalec pa bo v trajno last prejel tudi avtomobil,positive
dva slovenska tekmovalca se bosta pridružila srbskim,neutral
med tekmovalci bosta tudi dva tekmovalca iz slovenije ki bosta izbrana na castingu ki jo bo pri nas opravila srbska produkcijska hiša vision slovenska tv3 bo pri projektu sodelovala s srbsko televizijo fox,neutral
tekmovalci bodo razdeljeni v dve plemeni v novem okolju si bodo morali urediti bivališče se boriti z monsuni in tropsko vročino tekmovanje traja 52 dni vsak teden pa izločijo enega od tekmovalcev v tistem plemenu ki je izgubilo izziv,neutral
snemanje bo potekalo poleti na male zaslone pa prihaja jeseni kako bodo predvajali oddajo nam na tv3 še niso znali povedati saj še potekajo dogovori s srbsko fox televizijo prav tako ni znano ali bodo ponujali vsebine tudi na spletu in ali bodo plačljive kot so denimo bile za nekatere ostale resničnostne šove pri nas,neutral
še 16 dni časa za prijavo,neutral
na tv3 sprejemajo prijave za sodelovanje do 26 junija uroš štanc s tv3 pa pričakuje da bodo kljub nekoliko krajšemu roku prejeli veliko prijav že v prvih treh dneh so menda prejeli že veliko število prijav iščejo pa predvsem ljubitelje ekstremnih športov ki že imajo izkušnje z življenjem na prostem,neutral
izbrani kandidati bodo odšli na casting v srbijo kjer bodo izbrali dva tekmovalca ki bosta na filipinih zastopala slovenske barve,neutral
lani zmagovalec prejel sto tisoč evrov in avtomobil,positive
znana pa ni niti nagrada po besedah uroša štanca naj bi bila primerljiva z ostalimi resničnostnimi šovi v sloveniji zmagovalec pa prejme tudi avtomobil v srbiji je resničnostni šov potekal že to sezono nagrada pa je bila sto tisoč evrov in avtomobil nissan patrol,positive
v srbiji škandal v zda hit,neutral
prvi srbski survivor pa se je končal s škandalom ki se bo zaključil na sodišču namreč dva finalista sta trdila da je zmagovalec nemanja pavlov kupoval glasove in zato zmagal produkcijska hiša vision se je odločila za tožbo proti finalistoma,negative
survivor pa je veliki hit v tujini kjer so tudi nagrade za zmagovalce bistveno višje v veliki britaniji sicer šov ni bil tako zelo uspešen in je trajal le dve sezoni glavna nagrada za zmagovalca pa je znašala kar milijon funtov v zda pa je bil šov zelo uspešen in je bil vsakokrat med desetimi najbolj gledanimi oddajami američani so zmagovalcem podelili po milijon dolarjev zdaj predvajajo 19 sezono potekajo pa že priprave za 20 sezono,positive
sicer pa koncept oddaje temelji na švedski seriji expedition robinson ki so jo ustvarili leta 1997 prvič pa predvajali leta 2000 v kateri na zapuščen otok odpeljejo 22 ljudi ti pa se morajo na otoku znajti in preživeti,positive
obravnava novele zakona o javnih financah s katero vlada namerava omejiti kreditiranje menedžerskih prevzemov so danes zaradi prevelikega števil pripomb prekinili,negative
odbor dz za finance in monetarno politiko je prekinil obravnavo predloga novele zakona o javnih financah s katero vlada predlaga možnost daljšega časa vezave denarja države pri bankah ter omejitve pri kreditiranju notranjih odkupov podjetij v pravni službi dz imajo namreč k osnutku zakona preveč pripomb da bi bilo mogoče končati obravnavo,neutral
osnovni namen omenjene novele je po besedah finančnega ministra franca križaniča omogočiti državi da veže sredstva v bankah za več kot leto dni po novem bo možna vezava denarja tudi za tri leta kar je križanič predstavil kot fleksibilnejšo aktivnost zakladnice pri odpravljanju kreditnega krča,neutral
bankam bo prepovedano kreditirati menedžerske odkupe,neutral
vlada želi poleg tega z novelo zakona prepovedati bankam ki bodo deležne ukrepov za preprečevanje posledic krize da v okviru svojega celotnega poslovanja dajejo obnavljajo oz spreminjajo pogoje že danih ali novih posojil za menedžerske odkupe če kreditojemalec nima dovoljenja za prevzem oz je zoper njega uveden postopek zaradi kršitev zakonodaje,neutral
novela ustanavlja še fiskalni svet,neutral
z novelo zakona o javnih financah se poleg tega daje zakonska podlaga za ustanovitev fiskalnega sveta to bo neodvisno telo civilne družbe ki naj bi bilo nadvladno je dejal križanič člani fiskalnega sveta bodo strokovnjaki s področja javnih financ njihova naloga pa bo preučevati učinkovitost in vzdržnost fiskalne politike,negative
predlog novele zakona o javnih financah je uvrščen na redno junijsko sejo dz ki se začne v ponedeljek,neutral
iea je napoved povpraševanja po nafti zvišala prvič po desetih mesecih cena za sod naj bi konec leta po predvidevanjih goldman sachsa dosegla 85 dolarjev,neutral
mednarodna agencija za energijo iea je zvišala napoved povpraševanja po nafti v letošnjem letu za 120 tisoč sodčkov dnevno poroča bloomberg na dan naj bi tako v letošnjem letu svetovno gospodarstvo porabilo 83 3 milijona sodov nafte gre sicer za prvo zvišanje napovedi po desetih mesecih ki bi po mnenju analitikov lahko pomenilo da je svetovna recesija na točki obrata,positive
konec leta sodček nafte po 85 dolarjev,neutral
povpraševanje po črnem zlatu naj bi tako letos na letni ravni upadlo za 2 9 odstotka cene nafte so se sicer letos zvišale za 61 odstotkov tudi danes so dosegle novo rekordno vrednost 72 dolarjev za sod,neutral
analitki so se tako očitno ušteli pri napovedih da se bo cena nafte konec leta gibala okoli 61 dolarjev za sod najnovejša napoved goldman sachsa sicer pravi da bo cena za sod nafte ob koncu leta znašala 85 dolarjev,neutral
ponoči so bile v ospredju finance in delnice podjetij ki proizvajajo izdelke za široko uporabo  ,positive
ponoči so bile v ospredju finance in delnice podjetij ki proizvajajo izdelke za široko uporabo včerajšnja ekonomska objava o porastu maloprodaje v zda in na kitajskem je skupaj s ponovnim dvigom cen industrijskih kovin investitorjem ponovno dala dovolj razloga za vzhičenost nad svetovnim gospodarskim okrevanje povečan apetit po tveganju je povzročil pritisk na usd in jpy,positive
danes zjutraj bomo v trgovalni sobi najprej ugotovili ali bodo razmere za trgovanje narekovale uporabo orodij tehnične analize ki delujejo v trendu osredotočili se bomo tudi na britanski funt in potencialne preboje znotraj dneva ki bi jih bilo zanimivo izkoristiti za trgovanje,positive
pregled včerajšnje večerne trgovalne sobe,neutral
poteza in finance vam nudita posebno priložnost da dva tedna brezplačno spremljate delo tradeport analitikov kar neposredno na svojem računalniku med 8 in 19 junijem namreč potekajo dnevi odprtih vrat za novo storitev tradeport trgovalna soba gre za napredno obliko podpore v živo v kateri tradeport analitiki strankam 3krat dnevno v živo predstavijo situacijo na finančnih trgih komentirajo aktualne novice in dogodke ter pogledajo zanimive kandidate za dnevno ali večdnevno trgovanje,neutral
registriraj se za svoje uporabniško ime,neutral
registracija,neutral
nagrada enoletna zaposlitev v droga kolinski,positive
študentska sekcija društva za marketing slovenije vabi svoje člane in simpatizerje da sodelujejo na natečaju droga kolinske za oblikovanje argeta skupnosti na internetu,positive
natečaj bo trajal od 8 junija do 15 septembra letos v torek 30 junija pa bo v droga kolinski za vse zainteresirane predstavitev natečajnih izhodišč oziroma brifa,neutral
eno leto za uresničitev zmagovalne rešitve,positive
zmagovalcu natečaja bo droga kolinska ponudila enoletno zaposlitev v podjetju njegova naloga bo spraviti zmagovalno rešitev v življenje,positive
natečajna izhodišča bo zainteresiranim mladim trženjskim navdušencem predstavil tomaž arh direktor sektorja trženje za poslovno področje delikatesni namazi v droga kolinski ki je prejšnji teden na slovenski marketinški konferenci v portorožu prejel nagrado marketinški direktor leta,positive
več informacij na spletnem naslovu wwwssdmssiindexphpsv_path6715 12898,neutral
korejski polotok je območje kjer so možnosti za izbruh jedrske vojne največje navaja severnokorejski režim,negative
severnokorejski režim je opozoril na možnost izbruha jedrske vojne na korejskem polotoku in obenem napovedal da bo kljub sankcijam združenih narodov še okrepil svoj program razvoja jedrskega orožja,negative
kot je v današnjem komentarju zapisal vodilni severnokorejski časnik rodong sinmun so zda v južni koreji in na japonskem namestile večjo količino orožja to orožje  šlo naj bi za tisoč kosov jedrskega orožja  pa je pripravljeno na uporabo proti severni koreji,neutral
časnik tudi navaja da postaja korejski polotok območje kjer so možnosti za izbruh jedrske vojne največje,negative
južna koreja poziva severna se upira,neutral
v seulu so se na omenjene besede že odzvali južnokorejsko ministrstvo za združitev je severno sosedo pozvalo naj ne povzroča novih napetosti se odpove jedrskem orožju ter obnovi dialog z južno korejo,neutral
severna koreja je že v soboto v odzivu na nove sankcije ki jih je v petek sprejel varnostni svet zn napovedala da bo ves svoj plutonij uporabila za izdelavo orožja in začela bogatiti uran prav tako je zatrdila da se ne bo nikoli odpovedala svojemu jedrskemu programu,neutral
občasno varstvo otrok se šteje kot osebno dopolnilno delo,positive
vprašanje že nekaj časa sem brezposelna v času poletnih počitnic pa bi lahko varovala nekaj sosedovih otrok na svojem domu zanima me ali moram odpreti svoje podjetje če želim opravljati takšno dejavnost ali imam kakšno drugo možnost,positive
odgovor,neutral
takšno delo bi lahko opravljali kot osebno dopolnilno delo na podlagi pravilnika o delih ki se štejejo za osebno dopolnilno delo pojasnjujejo na tržnem inšpektoratu posameznik lahko opravlja osebno dopolnilno delo dokler so izpolnjeni pogoji osebno dopolnilno delo je določeno v pravilniku in ga opravlja posameznik osebno posameznik je pri pristojni upravni enoti vpisan v seznam zavezancev ki opravljajo osebno dopolnilno delo letni prihodki iz naslova opravljanja tega dela ne presegajo minimalne letne plače iz preteklega leta,neutral
pomoč v gospodinjstvu in podobna dela je treba prijaviti,neutral
kot osebno dopolnilno delo pa lahko posameznik opravlja še naslednja dela ki so našteta v prilogi 1 v točki a so našteta dela pomoči v gospodinjstvu in njim podobna dela nabiranje in prodaja gozdnih sadežev in zelišč ter druga manjša dela kot so občasna pomoč v gospodinjstvu in pomoč pri vzdrževanju stanovanja hiše in podobno občasno varstvo otrok in pomoč starejšim bolnim in invalidom na domu izdelovanje različnih izdelkov ki jih je možno izdelovati na domu pretežno ročno ter prodaja teh izdelkov nabiranje in prodaja gozdnih sadežev in zelišč in podobno,positive
osebno dopolnilno delo tudi izdelovanje domače in umetne obrti,neutral
v točki b spada kot delo ki se šteje za osebno dopolnilno delo izdelovanje domače in umetne obrti ter prodaja takšnih izdelkov pogoj da se izdelava izdelkov domače in umetne obrti iz navedenih materialov šteje za osebno dopolnilno delo je predhodno pridobljeno pozitivno mnenje strokovne komisije obrtne zbornice slovenije da je določen izdelek predmet domače in umetne obrti izdelki domače oziroma umetne obrti morajo biti označeni z nalepko ali obešanko z napisom da je to izdelek domače ali umetne obrti,positive
nemški siemens se je odločil za umik iz iskratela enako naj bi storila tudi gorenjska banka,neutral
nemški siemens se je v petek odločil za izstop iz lastništva kranjskega iskratela  kot sporočajo iz družbe istočasno potekajo postopki delnega izstopa gorenjske banke iz lastništva družbe siemensov delež je imel sicer v lasti 47 7odstotni delež družbe v družbi ne želijo odgovoriti o finančnih podrobnostih dogovora,neutral
iz lastništva kot že rečeno izstopa tudi gorenjska banka  dokončno naj bi se to zgodilo 31 marca 2012 trenutno ohranja 25odstotni delež po delnem izstopu gorenjske banke bo začasna lastniška struktura v iskratelu naslednja gorenjska banka 25 odstotkov iskra telekom holding 55 53 odstotka siteep 0 23 odstotka in lastni delež 19 23 odstotka v družbi sicer pravijo da bodo kmalu začeli z iskanjem novega mednarodnega partnerja,neutral
glede novih hrvaških predlogov bo moral olli rehn premisliti ali ti rušijo njegov proces pravi samuel žbogar,negative
foto urban štebljaj,neutral
slovenija je pripravljena nadaljevati pogovore o zadnjem predlogu komisarja ollija rehna in upa na rešitev je ob prihodu na trilateralo z rehnom v bruslju poudaril zunanji minister samuel žbogar glede novih predlogov hrvaške pa je izrazil pomisleke in menil da bo moral sedaj rehn ugotoviti ali ti alternativni predlogi rušijo njegov proces,neutral
