text,sent
tudi predsednik sdts in delavec v mercatorju franci lavrač meni da je strah prodajalcev da bi izgubili službo odveč saj trgovcev povsod primanjkuje je pa izrazil bojazen da bi zaradi prodaje lahko trpeli trgovci bele tehnike in predelovalne industrije in čeprav se kmetje pritožujejo da jih mercator stiska zdaj vsaj imajo delo če pa bo mercatorja kupil tujec bodo še to izgubili saj bo ta s seboj pripeljal tudi svoje dobavitelje je prepričan,negative
zaradi gospodarske krize so se kmetijski pridelki močno pocenili ker na trgu ni denarja so cene pšenice koruze ječmena in oljne repice padle na rekordno nizko raven,neutral
evropski parlament je podprl uvedbo izredno strogih pravil za proizvodnjo igrač posebej strogo zakonodajo predlaga za igrače ki so skrite v hrani,positive
še posebej strogo zakonodajo parlament predlaga za igrače ki so skrite v hrani kot je denimo slavni kinder jajček,positive
odbor evropskega parlamenta za notranji trg in varstvo potrošnikov je pred bližajočimi božičnonovoletnimi prazniki ko prodaja igrač skokovito naraste podprl uvedbo izredno strogih pravil za proizvodnjo igrač ki so naprodaj v eu proizvajalci igrač menijo da so ukrepi ki jih morajo v prihodnjih tednih potrditi države članice eu nepotrebni,neutral
spremembe  let starih pravil,neutral
evropski poslanci so ta teden soglasno podprli spremembo obstoječih  let starih pravil za proizvodnjo igrač v eu še posebej strogo zakonodajo parlament predlaga za igrače ki so skrite v hrani kot je denimo slavni kinder jajček,neutral
nova pravila bodo veljala za vsa podjetja ki prodajajo igrače v sedemindvajseterici še posebej največjo svetovno proizvajalko igrač kitajsko kitajska je v letu  po svetu prodala kar  milijard igrač,positive
kot je pojasnila belgijska poslanka v evropskem parlamentu marianne thyssen ki je pripravila poročilo o igračah bi morali prepovedati neposreden stik igrače s hrano to pomeni da bi morala biti igrača v posebni embalaži ki je prevelika da bi jo otrok dal v usta in pogoltnil tudi igrača bi morala biti zadosti velika in opremljena z opozorilom,positive
med predvidenimi ukrepi so še strožja pravila za uporabo dišav in kemikalij za igrače in obvezna uvedba varnostnih opozoril na navodilih za uporabo,positive
naš cilj je zagotoviti staršem da so lahko prepričani da vse igrače ki jih kupijo ustrezajo najstrožjim varnostnim standardom je pojasnila thyssnova,positive
proizvajalci igrač protestirajo,negative
združenje glavnih evropskih proizvajalcev igrač se z uvedbo strožjih pravil ne strinja in poudarja da so varnostni standardi za igrače že zdaj visoki ob tem združenje poziva eu naj ne sprejema novih ukrepov ki bi lahko škodovali proizvajalcem vzpostaviti moramo jasen okvir ki bi varnost otrok še naprej postavljal na prvo mesto obenem pa evropskim podjetjem v hudi svetovni konkurenci omogočil razvoj in inovacije je poudaril predsednik združenja bryan ellis,neutral
kitajska bo domačemu gospodarstvu namenila okoli  milijard evrov pomoči s čimer želi državo obvarovati pred vplivom svetovne gospodarske krize,neutral
kitajska je napovedala  milijard dolarjev okoli  milijard evrov vreden sveženj pomoči za spodbudo domačemu gospodarstvu s čimer želi obvarovati državo pred vplivom svetovne gospodarske krize del napovedane pomoči naj bi prispeval zasebni sektor,neutral
kitajsko gospodarstvo začenja čutiti vpliv gospodarskega ohlajanja v zda in evropi,neutral
tamkajšnja vlada namerava omenjena sredstva do leta  investirati predvsem v infrastrukturo in socialno varnost ne ve pa se koliko bo v prihodnjih letih investirala v nove projekte in koliko denarja bo namenila za nekatere projekte ki so že v teku,neutral
po napovedih pekinga bodo investicije v prihodnje osredotočene na deset področij med njimi bo zagotavljanje socialnih stanovanj ki so v več delih države nujno potrebna pa tudi vlaganje v infrastrukturo podeželja sredstva naj bi namenili tudi za posodobitev železniškega in cestnega omrežja ter za obnovo letališč povečali pa naj bi še investicije v zdravstvo izobraževanje ter zaščito okolja in razvoj visokih tehnologij,neutral
kitajsko gospodarstvo ki temelji predvsem na izvozu sicer že začenja čutiti vpliv gospodarskega ohlajanja v zda in evropi prav zaradi tega je kitajska vlada v manj kot dveh mesecih že trikrat znižala obrestno mero da bi ohranila gospodarsko rast gospodarska rast se je kljub temu v tretjem četrtletju letošnjega leta na kitajskem spustila na devet odstotkov kar je najnižja vrednost v zadnjih petih letih lani je rast znašala   odstotka zmanjšanje za skoraj tri odstotke pa predstavlja resne težave za kitajsko vlado ta mora namreč ustvarjati nova delovna mesta za milijone novih delavcev ki vsako leto prihajajo na kitajsko poleg tega pa delavci pričakujejo čedalje višje prihodke,neutral
izvoz se je na kitajskem doslej na letni ravni povečeval kar za petino vendar pa analitiki pričakujejo da se v prihodnjih mesecih ne bo več povečeval oziroma bi se utegnil celo zmanjšati saj tudi potrebe po kitajskem blagu zaradi gospodarske krize ki pesti svetovne trge pojemajo,neutral
trgovci so že opazili nekatere spremembe v vedenju kupcev čeprav menijo da bo tudi to leto poslovno uspešno zaupanje potrošnikov pa je v oktobru prvič v zadnjih letih padlo,neutral
v tušu pričakujejo podobne poslovne rezultate kot preteklo leto,neutral
po anketi ki jo vsak mesec opravlja statistični urad rs so bili kazalniki zaupanja potrošnikov v septembru za osem odstotkov višji kot v avgustu in za pet odstotkov višji kot isti čas leta  vendar pa je ista anketa ugotovila tudi močno upadanje zaupanja v oktobru tako je bila vrednost kazalnika zaupanja za pet odstotkov nižja kot septembra in tudi za šest odstotkov nižja kot v poprečju preteklo leto pri nas se je v medijih prvič resno začelo govoriti o krizi po volitvah,neutral
v mercatorju opažajo drugačno vedenje kupcev,neutral
kot je pojasnila tanja durin iz mercatorja v trgovinah že opažajo nekatere spremembe navad kupcev ljudje tako kupujejo cenovno bolj racionalno kar pomeni manj dragih izdelkov in manj impulzivnih nakupov pa tudi sami nakupi so nekoliko manjši zato se v mercatorju prilagajajo tem racionalnim nakupom z večjim številom akcij ki jih kupci tudi večkrat izkoristijo,neutral
kot je še povedala durinova so to zgolj opažanja dejansko pa se bo videlo ali so spremenjene finančnogospodarske razmere kaj vplivale v času božičnih in prednovoletnih nakupov,neutral
kot je povedala pa tudi v mercatorju zaradi situacije ne bodo razmetavali z okraski še vedno bodo lepo okrasili trgovine vendar bodo nekoliko varčnejši,neutral
kupci se pri nakupih vedejo bolj racionalno opažajo v mercatorju,neutral
trgovci kljub krizi pričakujejo uspešno leto,neutral
sicer pa trgovci za letos ne pričakujejo manjših zaslužkov tako v sparu eleclercu in tušu namreč pričakujejo da bodo leto končali v okviru lanskih poslovnih rezultatov kot pišejo na spletnem portalu mmc v engrotušu pričakujejo da bosta tudi november in december ugodna za poslovanje upad pa pričakujejo v začetku prihodnjega leta v eleclercu vidijo pozitivne vplive krize v tem smislu da v kriznih časih potrošniki še bolj kot sicer primerjajo ponudbo in cene pri različnih trgovcih tudi v sparu zatrjujejo da bo prodajni izkupiček leta po pričakovanjih podoben preteklim letom,neutral
po podatkih statističnega urada zadnji so za september pa prihodek od prodaje v trgovini na drobno še vedno raste tako je bil realni prihodek od prodaje v trgovini na drobno v septembru  za   odstotka višji kot v septembru  v trgovini z živili je ta dohodek porasel celo za   odstotka prihodek pa je bil tudi v septembru za   odstotka višji kot v avgustu ali se bo upad zaupanja potrošnikov poznal tudi na prihodkih trgovcev pa še ni znano saj podatkov za oktober še ni,neutral
zaradi padanja cen nafte je največji dobavitelj zemeljskega plina na svetu ruski gazprom napovedal znižanje cen za evropo,positive
miller je napovedal da bo zemeljski plin od začetka leta  cenejši,positive
zaradi padanja cen nafte je največji dobavitelj zemeljskega plina na svetuâ ruski gazprom napovedal znižanje cen za evropo od začetka leta  bo zemeljski plin cenejši je danes v sibirskem mestu novi urengoj dejal prvi mož gazproma aleksej miller,positive
vzrok za pocenitev zemeljskega plina je padanje cen nafte s katerimi je cena plina povezana v letošnjem tretjem četrtletju znaša izvozna cena plina za evropo več kot  dolarjev   evra naâ tisoč kubičnih metrov kar je največ doslej,positive
o črpanju plina je miller dejal da bo gazprom sledil potrebam trga načrpali bomo toliko kot bo treba je njegove besede povzela ruska tiskovna agencija interfax,neutral
koalicijska pogodba predvideva plačevanje prispevkov tudi za študentsko delo kar bi ga podražilo in s tem približalo redni zaposlitvi študentje menijo da plačevanje prispevkov nikakor ne bi smelo pasti na pleča študentov,neutral
bo študentom ob delu tekla delovna doba,positive
študente pa je že začel skrbeti del koalicijske pogodbe ki se dotika tudi nekaterih predlaganih sprememb študentskega dela gre predvsem za koalicijsko zavezo ki govori da žbomo reformo sistema socialne varnosti predlagali tako da bomo zagotovili plačilo temeljnih socialnovarstvenih prispevkov za zdravstvo invalidsko in pokojninsko zavarovanje od vseh oblik dela občasne oblike dela študentov pa bi šteli v pripravništvo in delovno dobo  poleg tega pa še napovedi da bodo preučili drugačno sistemsko ureditev dela študentov med študijem s tem želijo zagotoviti posebne pogoje za zaposlitve študentov in preprečiti zlorabe žtovrstnih pogodbenih razmerij  zaposlitev študentov pa naj bi potekala po posebnih žprojektnih pogodbah ,positive
ker pa koalicijska pogodba ni natančna ni jasno na koga bi padlo plačevanje prispevkov za študentsko delo v vsakem primeru pa bi plačevanje tovrstnih prispevkov podražila študentsko delo kar bi pomenilo da bi se v tem smislu izenačilo z redno zaposlitvijo to bi bilo sicer po godu nekaterim sindikatom ki si prizadevajo da bi delodajalci več zaposlovali menijo namreč da delodajalci ker se jim tako bolj splača raje zaposlujejo študente ne bi pa bilo dobro za študente,neutral
ideje v koalicijski pogodbi ne upoštevajo vseh okoliščin študentskega življenja,neutral
kandidat za ministra za delo družino in socialne zadeve ivan svetlik če bo potrjen se bo ukvarjal tudi s študentsko problematiko,neutral
v študentski organizaciji slovenije šos pa menijo da zapisane ideje v koalicijski pogodbi ne upoštevajo vseh okoliščin študentskega življenja šos se zavzema za formaliziranje študentskega dela tako da se upošteva kot pridobljene delovne izkušnje vendar pa opozarjajo da je študentsko delo vrsta fleksibilnega dela ki se ne more enačiti z rednim delom saj je študent del šolajoče se mladine in ne aktivnega prebivalstva,neutral
spreminjanje oblike študentskega dela in njegovo približevanje rednemu delu pa bi lahko ustvarilo nepopravljive motnje v študijskem procesu saj bi se potem študent moral prilagajati delu in ne prilagajati delo študiju poleg tega pravijo da študentsko delo kar tretjini študentov omogoča nadaljevanje študija za preprečevanje zlorab pa v šos menijo da bi bilo treba poostriti inšpekcijski nadzor ne pa spreminjati način zaposlovanja,neutral
sicer pa v šos pričakujejo dialog saj bi lahko imele nepremišljene spremembe dolgoročne posledice na študijski proces plačevanje prispevkov pa nikakor ne bi smelo pasti na pleča študentov še menijo,neutral
finančna kriza se je dodobra zažrla v gospodarski sektor številnim odpuščanjem iz dneva v dan sledijo nova bojazni pred izgubo službe je tudi v sloveniji vse več,negative
potem ko so v avtomobilski in tekstilni panogi začeli množično odpuščati delavce se finančna kriza kaže tudi v drugih sektorjih iz velike britanije prihaja namreč vest da bo več tisoč ljudi ostalo brez službe,negative
vodilni upravljavec mrežnih storitev po celem svetu bt global services je namreč sporočil da bo do konca marca  odpustil  tisoč zaposlenih telekomski gigant je okoli štiri tisoč zaposlenih že odpustil brez službe pa jih bo ostalo še šest tisoč odpuščanje bo prizadelo predvsem veliko britanijo kjer nameravajo odpustiti do sedem tisoč uslužbencev,negative
novica o množičnem odpuščanju je v javnost prišla ko je bt razkril enajstodstotni padec dobička v drugem četrtletju ian livingston izvršni šef podjetja je povedal dobiček preprosto ni dovolj dober zato moramo ukrepati odpuščanje bo najprej prizadelo posredno delovno silo vključno z gradbeniki in bančnimi uslužbenci ta delovna mesta bodo zmanjšali za  odstotkov medtem ko bodo druga delovna mesta zmanjšali za štiri odstotke,negative
v družbi so prepričani da bodo načrtovane spremembe znižale stroške za okoli sto milijonov funtov na leto in izboljšale pokojninsko shemo družbe,neutral
kriza tudi v sloveniji,neutral
